id,created_at,hashtag,videoID,desc,commentCount,diggCount,playCount,shareCount,downloadAddr,nickname,userid,uniqueId,u_diggCount,u_followingCount,u_heart,u_followerCount,u_heartCount,u_videoCount
600,2022-09-26 19:04:56.190343+00,macron,6889132894476864769,La réaction de tous les jeunes de France!!!😂 Merci Macron😭#macron #drole #humour #reconfinement,5031,345200,1700000,6188,https://v16-webapp.tiktok.com/16f06ac6dd7b55d40ef0e210e4fa5e3a/63320602/video/tos/alisg/tos-alisg-pve-0037c001/3438d79eb9544ac9b41023be88039820/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2040&bt=1020&cs=0&ds=3&ft=eXd.6H-qMyq8ZVMyEhe2NuyTyl7Gb&mime_type=video_mp4&qs=0&rc=NGVkODNoZmlpOWloO2g5aEBpajtkNnBlbXBreDMzZDczM0AuMTU2MS80NTUxLzAyNC0vYSNfMmNeM2ptb2FfLS1fMTRzcw%3D%3D&l=202209261904550102230840490D3DAB09&btag=80000,Tito Ribeiro,6820669186043069446,titorm3,1125,91,423600,34000,423600,150
601,2022-09-26 19:04:57.436634+00,macron,7093530691194866950,Les phrases assassines de Macron #TahaBouhafs #Macron #Bouhafs #mépris #CeuxQuiNeSontRien,3696,340400,2600000,12900,https://v16-webapp.tiktok.com/fa00048d452b309f0faa82de06b68527/63320620/video/tos/useast2a/tos-useast2a-ve-0068c003/ce56579860b34dcf99139116db3f7b9c/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1438&bt=719&cs=0&ds=3&ft=eXd.6H-qMyq8ZeMyEhe2NnYqyl7Gb&mime_type=video_mp4&qs=0&rc=ODw8NTQ0aDM5Nzg1aWg6ZkBpajRqbDs6ZmluPDMzNzgzM0BfYjQyXzI2NjYxX18vNmEuYSNfZ2tqcjRnYGxgLS1kLzZzcw%3D%3D&l=202209261904570102230232270D3CD447&btag=80000,Glupatate,6934788968353940486,glupatate,817,65,6400000,140400,6400000,203
602,2022-09-26 19:04:58.542357+00,macron,6972567045745560838,Préparez vous les gars pour le 21 juin￼￼ @emmanuelmacron ￼￼#fyp#for#your#page#disco#president#macron#france#pourtoi,8634,339800,1500000,9577,https://v16-webapp.tiktok.com/7b8e31672cde2c94fe0910a02edd03eb/633205fd/video/tos/maliva/tos-maliva-ve-0068c800-us/667594bc057e4d9ea423ec3efa2be68d/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2056&bt=1028&cs=0&ds=3&ft=eXd.6H-qMyq8ZOMyEhe2NCkTyl7Gb&mime_type=video_mp4&qs=0&rc=aGg2Mzc2ZTs8PDZmZTs1OUBpM21vbWRmdWpyNjMzNzczM0AvXjIyLzBhXl8xNWAwYDRhYSNkcTZmcnBrZS5gLS1kMTZzcw%3D%3D&l=202209261904580102230840490D3DACC3&btag=80000,PetitLoukas,6701236262991840261,petitloukas,3501,70,441400,11200,441400,18
603,2022-09-26 19:04:59.652547+00,macron,7113657085014920454,#CapCut #foryou #omage #soutenez #tandence2022 #rip #pourtoi #tandence #macron #duo,5941,339700,7600000,1039,https://v16-webapp.tiktok.com/3c2d34077e8f371baa092da582173cff/633205f3/video/tos/useast2a/tos-useast2a-ve-0068c002/7ca53935f1214127ae7738a59f572148/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2688&bt=1344&cs=0&ds=3&ft=eXd.6H-qMyq8ZwMyEhe2Ni5eyl7Gb&mime_type=video_mp4&qs=0&rc=OmY1OjM0aDppOTc6aDVkZUBpajRsd2Y6ZjlmZDMzNzczM0A1LzIwYi8tXjMxM2JhYzAzYSMwcW1wcjQwYnBgLS1kMTZzcw%3D%3D&l=202209261904590102171351341F3D602A&btag=80000,coucou mes abo 😉,6910576010351182849,fan_comte_ronald_rip,2541,1862,3100000,489200,3100000,59
604,2022-09-26 19:05:01.707285+00,macron,7085739142423891206,Une pépite 👌😂 #fyp #viral #macron #pourtoi #foryou,4371,339400,4800000,17700,https://v16-webapp.tiktok.com/f414ab390e37c3dbf749c1264257a01e/63320602/video/tos/useast2a/tos-useast2a-ve-0068c002/c2e2c6f5b0bd46d8a6e82407104bbbd8/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=816&bt=408&cs=0&ds=3&ft=eXd.6H-qMyq8ZqMyEhe2No1oyl7Gb&mime_type=video_mp4&qs=0&rc=ZDxoNGVlNzo0ZDQ2aTNnOEBpamx3djs6ZjpzPDMzNzczM0BjYWJfMF8xNi8xMzIzYl5iYSMuZF8xcjRnZ15gLS1kMTZzcw%3D%3D&l=20220926190500010214029042053D449A&btag=80000,;),6820353840861905926,craqqi,5544,16,465600,16500,465600,89
605,2022-09-26 19:05:02.909716+00,macron,7094590757343956229,#CapCut #foryou #omage #soutenez #tandence2022 #rip #pourtoi #tandence #duo #macron soutenez le ✊,6287,335100,4000000,1124,https://v16-webapp.tiktok.com/c0ff73eec4c47444560792a84561ed07/633205f8/video/tos/useast2a/tos-useast2a-ve-0068c003/db88bf8040424f99821365c53e14ec67/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2846&bt=1423&cs=0&ds=3&ft=eXd.6H-qMyq8ZsMyEhe2NXPwyl7Gb&mime_type=video_mp4&qs=0&rc=ZTkzNGc3OTg6aWk4PDw6Z0BpajhudDc6ZmVqPDMzNzczM0BhYjIzMmMzNmIxYS5gXi8tYSNwbWUycjRnbW5gLS1kMTZzcw%3D%3D&l=202209261905020101920550481A3C5663&btag=80000,coucou mes abo 😉,6910576010351182849,fan_comte_ronald_rip,2541,1862,3100000,489200,3100000,59
606,2022-09-26 19:05:04.105997+00,macron,7069074409880915226,President Putin vs President Ukraine Zalensky moments #putin #angelamerkel #macron #zalensky #ukraine #russia 🇷🇺🇺🇦🇩🇪🇨🇵,9130,332900,6100000,5567,https://v16-webapp.tiktok.com/5aab6a1c0bbf8123a3d482206f8ae242/63320641/video/tos/useast2a/tos-useast2a-pve-0037-aiso/bb6df6df41a1498daf7ff5549e4aa169/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=1792&bt=896&cs=0&ds=3&ft=eXd.6H-qMyq8ZBMyEhe2NslJLl7Gb&mime_type=video_mp4&qs=0&rc=NDxkaGc1OTo1O2g6aWgzNEBpMzxzdmQ6ZnU5OzMzZjgzM0AtY19eMzFjNTIxXmEzMGM0YSNjZHAucjRvNmFgLS1kL2Nzcw%3D%3D&l=202209261905030101890910660B3E71E8&btag=80000,PaulDaniel026,6795958301333324801,paullee3012,4001,0,33100000,1200000,33100000,1098
607,2022-09-26 19:05:05.62001+00,macron,6984861673756593413,Macron dégage 🙋‍♂️ #pourtoi #pourtoii #rap #rapfrancais #1minute2rap #musique #foryou #fyp #freestylerap #freestyle #music #macron #covid #viral #fy,7380,332100,2600000,18900,https://v16-webapp.tiktok.com/f9c19b3be39d464c2aa0fc5d26bd5cbf/6332062c/video/tos/useast2a/tos-useast2a-ve-0068c001/41fd8f129b7c4f44aaabea618ac7608d/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2122&bt=1061&cs=0&ds=3&ft=eXd.6H-qMyq8ZXMyEhe2Nuhoyl7Gb&mime_type=video_mp4&qs=0&rc=aTw5ODQ1aDs1OTtpMzhnOEBpMztmczk6ZmVtNjMzNzczM0BgMmBjMjI0XzIxYjQ1MmNiYSM1LjYycjRfYWtgLS1kMTZzcw%3D%3D&l=20220926190504010214029034123DE478&btag=80000,Millésime K,6810480116029785094,millesime_k,333,0,6100000,673100,6100000,124
608,2022-09-26 19:05:06.867077+00,macron,7083943548101414150,Les candidats caricaturés à Paris #election2022 #macron #zemmour #lepen,4708,330500,4700000,7019,https://v16-webapp.tiktok.com/bba9c37e77faf78abea741a46a15adb1/63320600/video/tos/useast2a/tos-useast2a-ve-0068c002/5e599fd6b3ae4ab09d48d54010c25da4/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3138&bt=1569&cs=0&ds=3&ft=eXd.6H-qMyq8ZjMyEhe2N7mwyl7Gb&mime_type=video_mp4&qs=0&rc=ODVkM2hkZjMzZzhmZDc0NUBpM2x4azg6ZjNtPDMzNzczM0AyXi40LmBfXmExNS0zMTM0YSNfMjZkcjRnZTRgLS1kMTZzcw%3D%3D&l=20220926190506010214029034123DE58B&btag=80000,Pinhas Cohen,6794854865786635269,pinhascohen,3656,49,473300,8981,473300,80
609,2022-09-26 19:05:08.044081+00,macron,7089480502540913925,J’étais obligé un peu 😅 #humour #lepen #macron,4408,320400,2000000,10400,https://v16-webapp.tiktok.com/dcd1ba23918146e2a8bf52e8f42a01dc/63320622/video/tos/useast2a/tos-useast2a-ve-0068c003/2081a7947f454f47a95db5672f73ff36/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=752&bt=376&cs=0&ds=3&ft=eXd.6H-qMyq8ZnMyEhe2NCkTyl7Gb&mime_type=video_mp4&qs=0&rc=OGhkOWZoOjc8OTQ4aWZkNkBpajN2OTM6ZnVoPDMzNzczM0A0NDUtYzE2Ni4xLWIzMTVeYSMuNnNicjRnNmVgLS1kMTZzcw%3D%3D&l=20220926190507010217135220053D8BAB&btag=80000,Mehdi Donk 🐵,6803412341467268101,mehdidonk,10500,236,36700000,1000000,36700000,444
610,2022-09-26 19:05:09.17296+00,macron,7141359641073667333,🇨🇵 ❤ 🇬🇧 #Queen #Elisabeth #Macron #Hollande ,3611,319500,1800000,5945,https://v16-webapp.tiktok.com/4a1c14106550a4b87d1362edb6593215/63320603/video/tos/useast2a/tos-useast2a-ve-0068c001/8887dd4e64ac4cb6833db5a3d25fd5a6/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=916&bt=458&cs=0&ds=3&ft=eXd.6H-qMyq8Z~MyEhe2N1fwyl7Gb&mime_type=video_mp4&qs=0&rc=aDs7NGY2NTQ1OGY4Zzc8NkBpanI1NTo6ZmdtZjMzNzczM0AwMjAyNV9fNTExYV5iLmAzYSNxaS8xcjRfNGFgLS1kMTZzcw%3D%3D&l=202209261905080102170190401F3D7EF1&btag=80000,Raoul Unpet,7011261120090964997,raoulunpet,50,17,1600000,20200,1600000,262
611,2022-09-26 19:05:10.315252+00,macron,7088714439561661701,"Déjà en 2017, c’était difficile pour un électeur de Mélenchon de dire qu’il va voter Macron 😬 #presidentielle2022 #macron #melenchon",4490,314900,2400000,9149,https://v16-webapp.tiktok.com/7dae283bd1f9798bf4b5a3840c2fb11f/63320610/video/tos/useast2a/tos-useast2a-pve-0068/b53c3dcde4e44ba9923f0eceae581be5/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1062&bt=531&cs=0&ds=3&ft=eXd.6H-qMyq8ZFMyEhe2N9fqyl7Gb&mime_type=video_mp4&qs=0&rc=PDk1NWc3OzVlaDQ8ZTZlOEBpMzprbDQ6Zjw1PDMzNzczM0A2YTYwYy02NV8xMi0yLWJgYSMzYTMtcjRnbGRgLS1kMTZzcw%3D%3D&l=202209261905090102140290380B3DC036&btag=80000,Quotidien,6865272713831121925,qofficiel_tiktok,4,0,13200000,424200,13200000,404
612,2022-09-26 19:05:11.426748+00,macron,7030840280580410630,Pourquoi Emmanuel #Macron a changé le bleu du drapeau #français 🇫🇷 #patrimoine #République #TiktokAcademie,3898,309200,3300000,4834,https://v16-webapp.tiktok.com/cca58d8ac7513dac0c44b1bd14ebfaf4/6332062c/video/tos/useast2a/tos-useast2a-ve-0068c002/db517c805da54f9e8f62698a27fada0a/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1792&bt=896&cs=0&ds=3&ft=eXd.6H-qMyq8ZcMyEhe2NXk0yl7Gb&mime_type=video_mp4&qs=0&rc=aTw1O2Q4O2k3ODk0ZztoN0BpM2VvZWk6Znc7OTMzNzczM0AyYDMxNjQyNTExMGEyXl4zYSMwNi5ycjRnczZgLS1kMTZzcw%3D%3D&l=20220926190511010214029051223CEBDD&btag=80000,Franceinfo,6883505724841935874,franceinfo,8,25,8300000,394900,8300000,659
613,2022-09-26 19:05:12.571537+00,macron,6895737895685016833,Je vous révèle les futurs restrictions en fin de vidéo ! 😅😱 #macron #veran #complotiste #complot #gouvernement #humour #blague #videodrole #covid19,1181,306400,1600000,4225,https://v16-webapp.tiktok.com/cd0117ad91438ecb6ad902fa3ad5e949/63320632/video/tos/alisg/tos-alisg-pve-0037c001/881fe24d14624862a426cca6b92b9278/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C0%7C0&cv=1&br=870&bt=435&cs=0&ds=6&ft=eXd.6H-qMyq8Z_MyEhe2NslJLl7Gb&mime_type=video_mp4&qs=5&rc=O2dpOGY1NzVkO2lkMzc5ZEBpM3RoPHE3cTM8eDMzOzczM0BiYi4yYTZfXl4xNjIuYC0uYSMuaXJvXzFyNW1fLS02MTRzcw%3D%3D&l=20220926190512010214029051223CEC7B&btag=80000,STIGMATE,6810741614165984262,le_stigmate,4346,113,6700000,366800,6700000,159
614,2022-09-26 19:05:14.243201+00,macron,7088814095197031685,#Macron #LePen #DebatMacronLePen,4359,303100,4800000,25900000,https://v16-webapp.tiktok.com/c09af865d6195335f77766b9a6a67552/63320600/video/tos/useast2a/tos-useast2a-pve-0068/6c55da9f9d0a41d5b6e31a7b7280f91c/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=928&bt=464&cs=0&ds=3&ft=eXd.6H-qMyq8ZvMyEhe2NMheyl7Gb&mime_type=video_mp4&qs=0&rc=MzxoZjg7ZjM2PGU2OTo1ZkBpMzh2M2c6ZnA7PDMzNzczM0A2YjEyYDQ2NTExNV8vNF9hYSMuMl8tcjRnYWRgLS1kMTZzcw%3D%3D&l=202209261905130101890910660B3E76AE&btag=80000,Jean-Luc Mélenchon,6688169240220582917,jlmelenchon,201,19,30700000,2000000,30700000,304
615,2022-09-26 19:05:15.994682+00,macron,7109954422033140997,А він вірив… #україна🇺🇦 #зеленський #zelensky #macron #перемогазанами💙💛💪 #путінхуйло🔴⚫🇺🇦 #warinukraine,4133,300900,2400000,9402,https://v16-webapp.tiktok.com/cf00d4458ff93fd505550cc56c2144d8/63320604/video/tos/useast2a/tos-useast2a-ve-0068c001/8c49bce1237a4a45b88d4fa75733faa7/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=852&bt=426&cs=0&ds=3&ft=eXd.6H-qMyq8ZxMyEhe2NnYqyl7Gb&mime_type=video_mp4&qs=0&rc=aGU8Nzk4PDw6aDVlNTo8NEBpM3FuOjk6ZnF0ZDMzNzczM0AwXjEzNS4wNV8xNi9fM2ExYSNxci8tcjRvMGlgLS1kMTZzcw%3D%3D&l=202209261905150101901851571C3C3B00&btag=80000,Malanixs,6746543321769313286,malanixs,117300,359,490300,4848,490300,272
616,2022-09-26 19:05:17.185851+00,macron,7107260391448677637,"""Il est où Mélenchon ?"" #Macron #Mélenchon #Enfant #Dégage",4507,299400,2700000,9754,https://v16-webapp.tiktok.com/15a0aec754385e7c051f0f3c41925761/63320605/video/tos/useast2a/tos-useast2a-ve-0068c003/7650d2c755b647e4916682f675a2d0e2/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2340&bt=1170&cs=0&ds=3&ft=eXd.6H-qMyq8ZyMyEhe2Njejyl7Gb&mime_type=video_mp4&qs=0&rc=PDppZWdmNDlpMzhoaTNlN0BpMzQ1Omk6ZmgzZDMzNzgzM0AwL2JjMDMyXy0xLjJgMGA0YSMubzJocjRvcmVgLS1kLzZzcw%3D%3D&l=20220926190516010223063038223A6E38&btag=80000,Glupatate,6934788968353940486,glupatate,817,65,6400000,140400,6400000,203
617,2022-09-26 19:05:18.366135+00,macron,7062051901298412846,#France’s #Macron met with #Putin in #Moscow in an attempt to defuse tensions over #Ukraine — #WorldNews #Russia #NATO,9533,296300,7700000,5494,https://v16-webapp.tiktok.com/16e53b200133efb62572d7651eacc333/63320633/video/tos/maliva/tos-maliva-ve-0068c799-us/bdb24b05c7cc41dca49a3c3554b72b57/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1168&bt=584&cs=0&ds=3&ft=eXd.6H-qMyq8ZMMyEhe2N.aeyl7Gb&mime_type=video_mp4&qs=0&rc=OTQ6ODY8NzwzN2lpPGRmOEBpamxnZDs6ZjxxOzMzZzczNEAuYGBhMDQwXy4xMzViXjMzYSMyMW5gcjRfMi1gLS1kMS9zcw%3D%3D&l=20220926190518010192166075003C8EDB&btag=80000,Bloomberg Quicktake,6920331616390022150,quicktake,146,89,10100000,255800,10100000,1053
618,2022-09-26 19:05:19.805378+00,macron,6980775073749748997,le crop top interdit #croptop #feminin #macron #melenchon #viral_video #sexism #politique #interdit #scandal #habit #vetement #honte #femmes,18100,294500,1500000,4804,https://v16-webapp.tiktok.com/49586c4a56089478bda61c8c53c2cf12/63320638/video/tos/useast2a/tos-useast2a-ve-0068c004/826a0471c14c40ff8df33134986ad0e7/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=486&bt=243&cs=0&ds=3&ft=eXd.6H-qMyq8ZIMyEhe2N-coyl7Gb&mime_type=video_mp4&qs=0&rc=aGVkZTU6ZTU7N2ZlaDxlZEBpanBnbGt2NnNlNjMzNzczM0AyLjMyLTBhNWIxYjMtYTQwYSNfLTZzMjAzMGRgLS1kMTZzcw%3D%3D&l=202209261905190102170190401F3D83FA&btag=80000,jojolabelette,6882730377388999686,djojolabelette,9039,754,5300000,153600,5300000,1296
619,2022-09-26 19:05:20.985544+00,macron,7044598835439471877,#angelamerkel #merkel #deutschland #france #frankreich #macron #francais #allemand #deutsch #mamamerkel,2846,291700,2900000,6464,https://v16-webapp.tiktok.com/5d27e834548aa4c8313dd3d6fde1fb3e/63320610/video/tos/useast2a/tos-useast2a-pve-0068/76dfdbefeb4844cab1f07bde2da1407d/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=680&bt=340&cs=0&ds=3&ft=eXd.6H-qMyq8ZhMyEhe2NnYqyl7Gb&mime_type=video_mp4&qs=0&rc=ZDM8ZGU3PGVoODkzO2k5PEBpam43Omc6ZmxxOjMzNzczM0BjXzAyMi02NjMxNTE0Xi5iYSMyNTJhcjRvLy5gLS1kMTZzcw%3D%3D&l=20220926190520010190218103093C3102&btag=80000,BestOfPolitiker.innen,6967841787416691717,bestofpolitiker.innen,782,6,392100,5096,392100,7
620,2022-09-26 19:05:22.124581+00,macron,7070552248635378949,Imitons tous notre Manu national 😂🇫🇷 #humour #mdr #imitation #macron #drole #jpp #comedy #impression #lol #blague,2632,285700,2000000,5489,https://v16-webapp.tiktok.com/1d525c69db3ee69643fe0f5829ab2b19/63320636/video/tos/useast2a/tos-useast2a-ve-0068c004/b18983a22f8840ba9b610d7a1d35713b/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1606&bt=803&cs=0&ds=3&ft=eXd.6H-qMyq8ZHMyEhe2NE90yl7Gb&mime_type=video_mp4&qs=0&rc=ZTZmNGU0Z2U6aGlmZGQ5ZEBpMzQ3Njo6ZnF0OzMzNzczM0BgYF9fMC5gXjAxLy80YjZeYSNlbmc2cjRnXmNgLS1kMTZzcw%3D%3D&l=202209261905210102230711611C3B736D&btag=80000,Vincent Seroussi,6912955085845578754,vincent_seroussi,1756,55,3000000,107100,3000000,81
621,2022-09-26 19:05:23.203066+00,macron,7089077184559598853,le débat en 30 secondes 😭😭 #debat #debatmacronlepen #macron #lepen #presidentielle2022,4402,285500,1600000,5178,https://v16-webapp.tiktok.com/80b007ea4770f09590483491108b1376/6332061d/video/tos/useast2a/tos-useast2a-ve-0068c003/e833b613fb274347a916e66925fbb857/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1574&bt=787&cs=0&ds=3&ft=eXd.6H-qMyq8ZKMyEhe2NOf3yl7Gb&mime_type=video_mp4&qs=0&rc=ZjYzZ2VnaTRnaTM3ZDw7ZkBpamdqZTs6ZjRxPDMzNzczM0BhNGJjNC5jNjIxLl42YjMxYSMuM2ljcjRnX2RgLS1kMTZzcw%3D%3D&l=20220926190522010189195216243EE100&btag=80000,best_of_politique,6994810297912591365,best_of_politique,3354,1,4900000,104300,4900000,148
622,2022-09-26 19:05:24.506749+00,macron,6824389435174505734,Stade 3: « Un put*** de génie » ( écoutes tout le raisonnement 😆) #covid19 #pourtoi #coronavirus #macron #restecheztoi #masque #voile #loi #ptp,1962,285500,2100000,44200,https://v16-webapp.tiktok.com/1a519edcd2b156e009f22e187e2fd995/6332062d/video/tos/useast2a/tos-useast2a-pve-0068/18a341d454b6461f9b2aee0e7767bcdf/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2300&bt=1150&cs=0&ds=3&ft=eXd.6H-qMyq8Z4MyEhe2Netwyl7Gb&mime_type=video_mp4&qs=0&rc=ZTVkNTVlZjM5PGhoNWhkO0BpMzpsNHE6bjVrdDMzNjczM0A2NjUvYTZgNTAxMjVfLjUuYSNxXzQzX2VfaG5fLS1eMTZzcw%3D%3D&l=202209261905240102171352190A3DEFDC&btag=80000,Otiisandjoy,6796678463979930630,otiisandjoy,5489,67,2700000,189900,2700000,514
623,2022-09-26 19:05:25.64841+00,macron,7085784115475270917,"Je précise quand même que cette vidéo ne reflète en rien un choix politique, ça m’a juste terminé 🤣🤣 #clash #macron #haagrah",4422,285400,2000000,4460,https://v16-webapp.tiktok.com/aa15226d3b68e98d9b3c0245aa8bb83b/63320616/video/tos/useast2a/tos-useast2a-ve-0068c003/0863f1be5b3c4a3587e0729aa51f1c63/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1350&bt=675&cs=0&ds=3&ft=eXd.6H-qMyq8ZgMyEhe2Nlcoyl7Gb&mime_type=video_mp4&qs=0&rc=OGQ2N2loaTs5Zzk1OTo8OUBpM2Q8ZDo6Zjl2PDMzNzczM0A2MC9iMF9eXmMxY2NfNGFjYSMvbHFfcjRfM15gLS1kMTZzcw%3D%3D&l=20220926190525010223071161193BEBC9&btag=80000,Best of et humour,6843001969414898693,mxked_,68,0,1300000,24700,1300000,60
